timestamp,temperature,pressure,vibration,humidity,voltage,label
2024-01-01 06:18:00,29.266,1014.154,0.6867,57.956,221.499,0
2024-01-01 06:19:00,28.212,1014.042,0.6253,55.845,222.521,0
2024-01-01 06:20:00,28.472,1013.884,0.6479,57.643,222.065,0
2024-01-01 06:21:00,29.05,1014.726,0.6118,59.168,222.626,0
2024-01-01 06:22:00,27.571,1012.859,0.6073,57.258,221.988,0
2024-01-01 06:23:00,27.723,1013.663,0.638,57.535,220.212,0
2024-01-01 06:24:00,27.525,1014.615,0.6189,56.211,222.88,0
2024-01-01 06:25:00,27.905,1013.567,0.6165,56.931,221.78,0
2024-01-01 06:26:00,28.498,1012.763,0.6022,60.539,222.654,0
2024-01-01 06:27:00,28.517,1014.576,0.6055,58.008,222.551,0
2024-01-01 06:28:00,28.369,1014.931,0.6535,56.393,221.084,0
2024-01-01 06:29:00,27.5,1013.987,0.6529,57.422,220.938,0
2024-01-01 06:30:00,27.027,1012.446,0.6296,55.496,222.505,0
2024-01-01 06:31:00,28.185,1014.57,0.6407,56.368,221.542,0
2024-01-01 06:32:00,27.898,1012.669,,59.927,222.778,0
2024-01-01 06:33:00,28.339,1014.235,0.6814,57.67,270.227,1
2024-01-01 06:34:00,28.435,1013.269,0.6396,60.718,222.857,0
2024-01-01 06:35:00,28.129,1013.042,0.6536,57.736,222.253,0
2024-01-01 06:36:00,28.415,1013.608,0.6054,57.822,222.114,0
2024-01-01 06:37:00,28.124,1013.805,0.6483,58.835,221.447,0
2024-01-01 06:38:00,28.25,1013.428,0.649,53.862,222.05,0
2024-01-01 06:39:00,27.607,1014.405,0.6151,58.176,223.006,0
2024-01-01 06:40:00,27.844,1013.568,0.7675,57.792,221.755,0
2024-01-01 06:41:00,28.007,1014.7,0.6144,60.092,222.336,0
2024-01-01 06:42:00,28.293,1014.132,0.7042,59.307,221.846,0
2024-01-01 06:43:00,27.66,1013.34,0.6777,56.157,221.92,0
2024-01-01 06:44:00,28.092,1013.197,0.7094,59.718,223.515,0
2024-01-01 06:45:00,27.672,1012.562,0.6218,57.458,222.988,0
2024-01-01 06:46:00,27.72,1014.104,0.6031,56.492,221.862,0
2024-01-01 06:47:00,28.168,1013.579,0.6009,58.141,221.992,0
2024-01-01 06:48:00,26.73,1011.955,0.659,57.539,221.071,0
2024-01-01 06:49:00,27.052,1013.416,0.628,60.147,221.595,0
2024-01-01 06:50:00,26.933,1013.114,0.62,58.348,222.073,0
2024-01-01 06:51:00,26.48,1015.087,0.6167,58.142,222.609,0
2024-01-01 06:52:00,27.281,1012.455,0.5912,59.182,222.503,0
2024-01-01 06:53:00,27.968,1012.655,0.6097,59.467,220.64,0
2024-01-01 06:54:00,27.424,1014.687,0.7152,59.0,222.721,0
2024-01-01 06:55:00,27.638,1014.875,0.6361,59.95,221.651,0
2024-01-01 06:56:00,28.057,1013.185,0.5988,58.731,220.747,0
2024-01-01 06:57:00,28.149,1013.266,0.6737,58.066,223.066,0
2024-01-01 06:58:00,27.423,1014.255,0.6408,59.67,223.188,0
2024-01-01 06:59:00,28.107,1011.892,0.7376,57.672,221.983,0
2024-01-01 07:00:00,27.449,1012.255,0.6005,57.855,222.423,0
2024-01-01 07:01:00,26.957,1013.51,0.5958,60.384,222.476,0
2024-01-01 07:02:00,27.05,1014.966,0.6926,60.231,223.099,0
2024-01-01 07:03:00,26.58,1013.368,0.6081,57.783,222.426,0
2024-01-01 07:04:00,26.848,1013.788,0.6021,57.111,220.365,0
2024-01-01 07:05:00,27.085,1014.605,0.6393,59.983,223.697,0
2024-01-01 07:06:00,27.638,1015.375,0.602,58.985,222.748,0
2024-01-01 07:07:00,28.068,1013.219,0.5909,58.254,221.167,0
2024-01-01 07:08:00,26.488,1013.657,0.6415,57.295,220.641,0
2024-01-01 07:09:00,27.348,1015.119,0.6188,58.272,222.17,0
2024-01-01 07:10:00,26.603,1012.435,0.5846,57.738,221.382,0
2024-01-01 07:11:00,27.332,1014.465,0.6368,56.77,221.984,0
2024-01-01 07:12:00,27.0,1012.819,0.5834,57.957,222.392,0
2024-01-01 07:13:00,26.122,1013.707,0.5767,90.775,221.077,1
2024-01-01 07:14:00,27.472,1013.421,0.6227,57.193,220.521,0
2024-01-01 07:15:00,26.677,1012.84,0.5849,59.108,222.017,0
2024-01-01 07:16:00,26.684,1012.811,0.6149,59.682,221.092,0
2024-01-01 07:17:00,26.387,1013.809,0.8884,59.199,221.766,0
2024-01-01 07:18:00,26.565,1014.375,0.7204,57.326,220.27,0
2024-01-01 07:19:00,27.077,1013.466,0.5826,58.871,221.356,0
2024-01-01 07:20:00,26.74,1013.616,0.5861,57.85,222.317,0
2024-01-01 07:21:00,26.969,1014.008,0.6266,55.876,222.202,0
2024-01-01 07:22:00,26.957,1012.764,0.5666,58.734,220.801,0
2024-01-01 07:23:00,27.406,1014.124,0.6088,57.941,220.415,0
2024-01-01 07:24:00,26.545,1014.178,0.5799,61.608,221.593,0
2024-01-01 07:25:00,25.949,1015.597,0.6131,59.899,222.132,0
2024-01-01 07:26:00,27.191,1013.204,0.6194,58.776,221.97,0
2024-01-01 07:27:00,26.462,1013.129,0.6159,58.079,221.047,0
2024-01-01 07:28:00,27.155,1014.101,0.563,57.947,221.85,0
2024-01-01 07:29:00,42.531,1014.132,0.5662,56.192,223.048,1
2024-01-01 07:30:00,26.473,1013.039,0.6608,55.085,221.745,0
2024-01-01 07:31:00,26.683,1013.135,0.565,56.38,219.9,0
2024-01-01 07:32:00,27.454,1013.881,0.5884,57.613,221.73,0
2024-01-01 07:33:00,27.487,1012.777,0.6465,54.522,223.564,0
2024-01-01 07:34:00,26.453,1013.101,0.5555,56.86,220.226,0
2024-01-01 07:35:00,26.468,1013.492,0.5641,57.301,221.537,0
2024-01-01 07:36:00,51.232,1014.208,0.6063,57.345,221.274,1
2024-01-01 07:37:00,25.905,1012.918,0.5578,56.671,221.59,0
2024-01-01 07:38:00,26.464,1011.919,0.5904,57.147,221.681,0
2024-01-01 07:39:00,26.254,1011.85,0.6385,60.241,222.62,0
2024-01-01 07:40:00,26.393,1065.827,0.5922,58.644,221.558,1
2024-01-01 07:41:00,25.789,1012.314,0.6449,56.806,222.744,0
2024-01-01 07:42:00,25.381,1013.231,0.5638,57.539,221.342,0
2024-01-01 07:43:00,25.108,1012.395,0.6082,57.595,221.103,0
2024-01-01 07:44:00,25.556,1012.774,0.6378,56.481,220.777,0
2024-01-01 07:45:00,25.854,1012.708,0.5584,56.474,219.622,0
2024-01-01 07:46:00,25.906,1012.965,0.6352,59.139,221.708,0
2024-01-01 07:47:00,26.991,1014.366,0.5451,56.989,223.479,0
2024-01-01 07:48:00,26.544,1013.828,0.5816,55.972,221.876,0
2024-01-01 07:49:00,25.479,1050.228,0.5461,57.545,222.098,1
2024-01-01 07:50:00,26.104,,0.5975,57.782,220.991,0
2024-01-01 07:51:00,25.695,1012.924,0.5742,54.641,221.152,0
2024-01-01 07:52:00,25.726,1013.524,0.5902,57.534,222.374,0
2024-01-01 07:53:00,25.93,1013.719,0.6174,58.893,223.391,0
2024-01-01 07:54:00,26.115,1012.516,0.5662,58.263,222.863,0
2024-01-01 07:55:00,25.605,1013.262,0.5437,60.926,222.173,0
2024-01-01 07:56:00,26.276,1011.598,0.6262,59.453,221.395,0
2024-01-01 07:57:00,25.142,1013.384,0.6662,59.745,221.562,0
2024-01-01 07:58:00,25.685,1013.815,0.6252,,220.592,0
2024-01-01 07:59:00,26.949,1012.971,0.5331,58.699,219.89,0
2024-01-01 08:00:00,25.731,1014.639,0.6032,57.801,220.203,0
2024-01-01 08:01:00,26.305,1012.472,0.5747,59.012,221.372,0
2024-01-01 08:02:00,25.603,1013.341,0.5498,56.708,221.023,0
2024-01-01 08:03:00,25.816,1013.129,0.5272,57.703,219.838,0
2024-01-01 08:04:00,25.466,1013.068,0.5793,56.565,221.263,0
2024-01-01 08:05:00,25.378,1013.048,0.5725,58.129,220.974,0
2024-01-01 08:06:00,25.042,1013.215,0.5307,56.549,220.112,0
2024-01-01 08:07:00,25.615,1013.799,0.5403,56.491,220.907,0
2024-01-01 08:08:00,24.943,1014.213,0.5235,58.137,220.948,0
2024-01-01 08:09:00,25.67,1013.1,0.6464,57.305,220.645,0
2024-01-01 08:10:00,25.849,1013.744,0.545,54.615,222.18,0
2024-01-01 08:11:00,25.458,1012.521,0.5579,55.317,219.343,0
2024-01-01 08:12:00,25.1,1013.686,0.552,55.775,219.252,0
2024-01-01 08:13:00,25.439,1012.454,0.5861,56.166,221.233,0
2024-01-01 08:14:00,25.026,1013.927,0.5599,58.106,221.318,0
2024-01-01 08:15:00,25.617,1014.813,0.5209,57.808,221.618,0
2024-01-01 08:16:00,24.202,1012.938,0.536,59.072,220.667,0
2024-01-01 08:17:00,24.919,1011.272,0.522,58.598,220.28,0
2024-01-01 08:18:00,24.06,1012.578,0.5314,59.071,221.182,0
2024-01-01 08:19:00,24.276,1013.993,0.5557,58.37,220.74,0
2024-01-01 08:20:00,25.674,1013.44,0.5332,57.767,222.725,0
2024-01-01 08:21:00,25.408,1013.187,0.5476,59.096,220.841,0
2024-01-01 08:22:00,24.57,1013.786,0.512,58.82,221.104,0
2024-01-01 08:23:00,24.147,1013.357,0.5385,58.0,223.624,0
2024-01-01 08:24:00,23.384,1013.934,0.5629,59.337,220.946,0
2024-01-01 08:25:00,24.563,1013.686,0.5577,,221.689,0
2024-01-01 08:26:00,26.014,1014.158,0.5335,56.983,221.77,0
2024-01-01 08:27:00,24.99,1013.219,0.5207,56.955,221.847,0
2024-01-01 08:28:00,24.461,,0.6561,59.137,221.397,0
2024-01-01 08:29:00,24.942,1012.667,0.558,59.759,221.293,0
2024-01-01 08:30:00,23.898,1012.422,0.5468,55.221,221.191,0
2024-01-01 08:31:00,24.498,1014.259,0.5226,59.507,220.506,0
2024-01-01 08:32:00,24.665,1013.057,0.5816,55.627,221.399,0
2024-01-01 08:33:00,24.541,1013.519,0.5596,55.667,223.094,0
2024-01-01 08:34:00,24.948,1012.965,0.5309,57.022,222.267,0
2024-01-01 08:35:00,24.694,1012.387,0.5197,56.89,221.352,0
2024-01-01 08:36:00,24.824,1012.856,0.557,55.024,221.895,0
2024-01-01 08:37:00,24.115,1013.986,0.5314,58.33,220.162,0
2024-01-01 08:38:00,24.877,1013.272,0.5482,58.368,220.762,0
2024-01-01 08:39:00,25.211,1011.449,0.5818,58.924,221.962,0
2024-01-01 08:40:00,23.88,1012.637,0.5818,56.687,222.492,0
2024-01-01 08:41:00,23.89,1014.226,0.5304,57.272,220.225,0
2024-01-01 08:42:00,24.971,1012.619,0.548,57.28,220.504,0
2024-01-01 08:43:00,24.176,1011.341,,59.851,223.16,0
2024-01-01 08:44:00,24.943,1014.286,0.5449,53.062,221.066,0
2024-01-01 08:45:00,23.988,1013.308,0.5537,55.872,222.785,0
2024-01-01 08:46:00,24.906,1012.697,0.5585,57.309,221.159,0
2024-01-01 08:47:00,24.213,1012.446,0.5338,55.666,221.19,0
2024-01-01 08:48:00,24.246,1013.6,0.5985,56.901,220.629,0
2024-01-01 08:49:00,24.868,1012.291,0.5392,57.093,221.868,0
2024-01-01 08:50:00,23.874,1013.634,0.5526,56.289,222.275,0
2024-01-01 08:51:00,23.554,1013.14,0.5501,57.366,219.873,0
2024-01-01 08:52:00,23.769,1012.892,0.5815,58.206,220.546,0
2024-01-01 08:53:00,24.189,1012.803,0.5619,56.903,221.805,0
2024-01-01 08:54:00,23.149,1012.538,0.6017,56.571,220.751,0
2024-01-01 08:55:00,24.22,1013.505,0.6161,56.996,220.378,0
2024-01-01 08:56:00,23.601,1011.967,0.5517,57.227,221.872,0
2024-01-01 08:57:00,24.414,1011.352,0.5554,54.621,221.957,0
2024-01-01 08:58:00,22.612,1013.132,0.5919,57.917,220.395,0
2024-01-01 08:59:00,23.386,1013.136,0.6262,56.542,221.048,0
2024-01-01 09:00:00,22.905,1013.006,0.7009,59.104,219.618,0
2024-01-01 09:01:00,23.305,1012.938,0.5613,58.092,219.922,0
2024-01-01 09:02:00,23.811,1012.346,0.6407,58.954,220.932,0
2024-01-01 09:03:00,23.568,1013.223,0.559,55.676,220.83,0
2024-01-01 09:04:00,23.5,1012.548,0.5783,56.629,219.823,0
2024-01-01 09:05:00,23.517,1012.185,0.6345,55.315,220.064,0
2024-01-01 09:06:00,23.668,1012.316,0.5679,56.115,219.706,0
2024-01-01 09:07:00,23.032,1014.173,0.5645,59.044,221.217,0
2024-01-01 09:08:00,23.86,1011.159,0.5589,96.806,218.785,1
2024-01-01 09:09:00,23.808,1012.937,0.6039,55.43,219.731,0
2024-01-01 09:10:00,23.639,1011.185,0.6004,56.458,218.871,0
2024-01-01 09:11:00,23.695,1012.432,0.7439,57.024,221.143,0
2024-01-01 09:12:00,23.535,1012.163,0.5938,58.01,218.912,0
2024-01-01 09:13:00,24.375,1010.832,0.5719,54.485,220.737,0
2024-01-01 09:14:00,23.284,1012.802,0.5859,54.714,222.336,0
2024-01-01 09:15:00,23.145,1012.178,0.5671,57.846,222.36,0
2024-01-01 09:16:00,22.892,1010.793,0.6188,54.181,218.871,0
2024-01-01 09:17:00,22.723,1013.135,0.6298,56.427,220.966,0
2024-01-01 09:18:00,22.588,1013.602,0.5791,57.333,219.669,0
2024-01-01 09:19:00,22.736,1013.637,0.5826,57.707,219.456,0
2024-01-01 09:20:00,23.116,1012.722,0.5726,56.864,220.526,0
2024-01-01 09:21:00,23.289,1012.463,0.5736,56.521,221.858,0
2024-01-01 09:22:00,23.119,1013.479,0.5981,,221.22,0
2024-01-01 09:23:00,22.681,1013.753,0.6086,57.483,260.392,1
2024-01-01 09:24:00,23.485,1013.305,0.5729,56.077,264.209,1
2024-01-01 09:25:00,23.376,1011.636,0.6271,57.097,218.348,0
2024-01-01 09:26:00,22.898,1012.541,0.5908,57.608,219.829,0
2024-01-01 09:27:00,22.622,1012.722,0.6158,59.604,219.748,0
2024-01-01 09:28:00,23.194,1010.914,0.6141,58.199,220.641,0
2024-01-01 09:29:00,22.985,1012.728,0.6535,58.834,220.35,0
2024-01-01 09:30:00,22.139,1014.161,0.6752,,220.402,0
2024-01-01 09:31:00,22.801,1012.846,0.6731,56.211,220.359,0
2024-01-01 09:32:00,22.937,1013.503,0.5988,56.637,220.546,0
2024-01-01 09:33:00,22.328,1012.462,0.6271,56.767,221.054,0
2024-01-01 09:34:00,22.845,1012.248,0.5885,55.463,220.654,0
2024-01-01 09:35:00,21.995,1012.602,0.6116,58.867,220.21,0
2024-01-01 09:36:00,23.362,1011.635,0.5997,58.285,255.036,1
2024-01-01 09:37:00,23.29,1011.508,0.6022,56.494,221.301,0
2024-01-01 09:38:00,22.512,1013.283,0.6569,57.908,219.909,0
2024-01-01 09:39:00,22.793,1013.358,0.6996,57.272,220.396,0
2024-01-01 09:40:00,40.189,1011.458,0.6049,58.01,221.608,1
2024-01-01 09:41:00,21.978,1013.017,0.6675,54.906,219.333,0
2024-01-01 09:42:00,22.382,1012.163,0.6142,56.697,222.231,0
2024-01-01 09:43:00,21.965,1012.496,0.6019,56.821,219.077,0
2024-01-01 09:44:00,22.831,1012.583,0.6114,57.836,220.061,0
2024-01-01 09:45:00,23.446,1013.001,0.6054,55.95,219.446,0
2024-01-01 09:46:00,21.832,1012.263,0.5962,53.135,222.575,0
2024-01-01 09:47:00,21.974,1013.316,0.5912,55.255,219.873,0
2024-01-01 09:48:00,22.484,1012.426,0.5909,56.778,219.866,0
2024-01-01 09:49:00,23.145,1012.669,0.6526,56.958,219.986,0
2024-01-01 09:50:00,21.702,1011.494,0.6313,59.38,220.443,0
2024-01-01 09:51:00,22.411,1013.878,0.6122,57.72,220.009,0
2024-01-01 09:52:00,23.171,1012.518,0.6227,56.961,220.194,0
2024-01-01 09:53:00,21.408,1012.704,0.8055,56.782,216.788,0
2024-01-01 09:54:00,21.567,1010.838,0.6199,58.479,220.365,0
2024-01-01 09:55:00,21.97,1011.457,0.6049,55.93,220.315,0
2024-01-01 09:56:00,21.896,1049.025,0.6531,56.596,221.326,1
2024-01-01 09:57:00,22.536,1012.327,0.6003,55.165,221.587,0
2024-01-01 09:58:00,22.225,1010.557,0.638,58.919,220.08,0
2024-01-01 09:59:00,21.191,1012.91,0.6216,57.372,221.074,0
2024-01-01 10:00:00,22.311,1011.635,0.6342,55.714,219.146,0
2024-01-01 10:01:00,21.739,1013.19,0.6118,56.595,221.005,0
2024-01-01 10:02:00,22.64,1011.982,0.6204,57.523,219.655,0
2024-01-01 10:03:00,21.664,1012.207,0.6654,56.375,219.033,0
2024-01-01 10:04:00,21.635,1012.978,0.601,86.48,220.022,1
2024-01-01 10:05:00,22.199,1011.308,0.6751,55.753,221.598,0
2024-01-01 10:06:00,22.285,1011.222,0.686,57.235,220.369,0
2024-01-01 10:07:00,22.103,1011.851,0.621,56.181,221.674,0
2024-01-01 10:08:00,21.011,1012.661,0.6594,56.029,219.419,0
2024-01-01 10:09:00,22.099,1010.925,0.6464,54.698,221.205,0
2024-01-01 10:10:00,21.288,1010.647,0.6343,56.81,219.495,0
2024-01-01 10:11:00,21.899,1012.631,0.6673,56.413,220.363,0
2024-01-01 10:12:00,21.046,1011.481,0.6198,56.194,220.344,0
2024-01-01 10:13:00,21.957,1011.641,0.69,56.967,220.779,0
2024-01-01 10:14:00,21.306,1010.46,0.7204,57.782,220.358,0
2024-01-01 10:15:00,21.045,1011.394,0.6468,57.704,219.358,0
2024-01-01 10:16:00,22.02,1011.922,0.6099,57.473,220.968,0
2024-01-01 10:17:00,21.76,1012.664,0.6018,56.274,221.809,0
2024-01-01 10:18:00,21.309,1011.293,0.6244,55.776,219.483,0
2024-01-01 10:19:00,22.319,1013.228,0.6031,55.052,218.222,0
2024-01-01 10:20:00,21.35,1011.345,0.6228,55.72,220.546,0
2024-01-01 10:21:00,21.563,1011.338,0.722,56.631,219.706,0
2024-01-01 10:22:00,21.659,1013.105,0.6705,55.413,219.896,0
2024-01-01 10:23:00,21.192,1012.036,0.6039,56.728,220.573,0
2024-01-01 10:24:00,21.715,1011.416,0.6112,55.127,219.551,0
2024-01-01 10:25:00,21.191,1011.725,0.6551,54.075,219.728,0
2024-01-01 10:26:00,21.23,1012.923,0.7524,57.787,219.887,0
2024-01-01 10:27:00,22.095,1013.005,0.6652,55.838,221.446,0
2024-01-01 10:28:00,20.871,1011.17,0.6075,55.285,219.997,0
2024-01-01 10:29:00,20.164,1011.781,0.6247,54.891,218.721,0
2024-01-01 10:30:00,22.154,1011.878,0.6778,57.158,218.751,0
2024-01-01 10:31:00,22.602,1011.008,0.6414,58.577,220.076,0
2024-01-01 10:32:00,21.103,1011.744,0.6222,55.901,218.797,0
2024-01-01 10:33:00,20.316,1011.784,0.8988,56.174,218.354,0
2024-01-01 10:34:00,21.108,1012.683,0.6617,58.096,220.542,0
2024-01-01 10:35:00,21.1,1012.729,0.6313,53.764,220.581,0
2024-01-01 10:36:00,21.127,1011.491,0.6555,59.421,219.518,0
2024-01-01 10:37:00,20.645,1011.574,0.6119,60.128,220.17,0
2024-01-01 10:38:00,21.471,1012.268,0.6901,52.393,220.054,0
2024-01-01 10:39:00,21.423,1011.26,0.6349,56.298,220.459,0
2024-01-01 10:40:00,20.394,1012.191,0.6567,55.357,220.451,0
2024-01-01 10:41:00,21.471,1011.641,0.8591,56.029,217.23,0
2024-01-01 10:42:00,22.128,1010.927,0.6322,55.789,219.586,0
2024-01-01 10:43:00,21.168,1010.929,0.6295,57.626,220.334,0
2024-01-01 10:44:00,20.894,1012.844,0.6352,56.23,219.396,0
2024-01-01 10:45:00,20.972,1011.552,0.6179,55.024,219.832,0
2024-01-01 10:46:00,21.332,1012.981,0.6392,56.123,220.537,0
2024-01-01 10:47:00,20.14,1011.25,0.5997,57.144,219.857,0
2024-01-01 10:48:00,21.068,1011.885,0.6927,54.587,221.274,0
2024-01-01 10:49:00,20.772,1013.558,0.8189,53.884,220.883,0
2024-01-01 10:50:00,21.873,1010.789,0.6289,59.333,219.628,0
2024-01-01 10:51:00,20.843,1010.109,0.5951,97.446,219.538,1
2024-01-01 10:52:00,21.746,1012.648,0.6113,56.12,216.876,0
2024-01-01 10:53:00,20.343,1010.949,0.5943,55.72,219.39,0
2024-01-01 10:54:00,21.17,1011.585,2.6551,57.129,218.353,1
2024-01-01 10:55:00,21.019,1011.125,0.7109,58.957,219.918,0
2024-01-01 10:56:00,20.407,1011.8,0.6175,57.159,219.839,0
2024-01-01 10:57:00,20.913,1010.816,0.6254,54.002,220.372,0
2024-01-01 10:58:00,21.413,1011.425,0.632,54.194,221.063,0
2024-01-01 10:59:00,20.628,1011.92,0.6027,55.662,219.63,0
2024-01-01 11:00:00,19.927,1010.745,0.6856,55.849,221.927,0
2024-01-01 11:01:00,20.747,1010.984,0.6393,53.659,219.869,0
2024-01-01 11:02:00,20.288,1011.258,0.6411,57.461,218.317,0
2024-01-01 11:03:00,20.552,1010.384,0.6259,54.593,219.055,0
2024-01-01 11:04:00,20.666,1011.181,0.6492,58.453,219.234,0
2024-01-01 11:05:00,19.838,1011.606,0.6143,58.935,220.189,0
2024-01-01 11:06:00,19.867,1011.183,0.6618,55.822,218.64,0
2024-01-01 11:07:00,20.9,1011.277,0.6275,56.843,219.28,0
2024-01-01 11:08:00,20.383,1011.47,0.588,54.327,219.407,0
2024-01-01 11:09:00,19.346,1010.954,0.5895,57.101,219.11,0
2024-01-01 11:10:00,21.006,1012.023,0.6079,55.409,220.36,0
2024-01-01 11:11:00,20.735,1012.611,0.5852,54.515,220.18,0
2024-01-01 11:12:00,20.227,1011.082,0.5868,55.703,220.695,0
2024-01-01 11:13:00,19.911,1011.834,0.6053,55.428,219.188,0
2024-01-01 11:14:00,20.972,1011.246,0.5987,55.629,220.712,0
2024-01-01 11:15:00,20.715,1011.722,0.632,57.532,218.135,0
2024-01-01 11:16:00,21.717,1012.674,0.5946,54.92,218.101,0
2024-01-01 11:17:00,20.722,1011.821,0.5947,58.69,218.266,0
2024-01-01 11:18:00,20.692,1009.987,0.6012,54.091,219.479,0
2024-01-01 11:19:00,20.401,1011.761,0.5795,58.491,220.663,0
2024-01-01 11:20:00,20.88,1012.376,0.6278,54.534,218.849,0
2024-01-01 11:21:00,20.771,1011.205,0.642,56.047,218.964,0
2024-01-01 11:22:00,21.071,1012.17,0.7515,55.303,219.215,0
2024-01-01 11:23:00,20.172,1010.814,0.6497,55.513,219.995,0
2024-01-01 11:24:00,20.202,1010.17,0.5922,57.221,218.935,0
2024-01-01 11:25:00,20.167,1011.463,0.6465,58.259,218.869,0
2024-01-01 11:26:00,20.79,1009.937,0.8235,57.785,218.048,0
2024-01-01 11:27:00,21.132,1011.143,0.583,55.382,218.812,0
2024-01-01 11:28:00,20.141,1012.356,0.7281,56.255,220.551,0
2024-01-01 11:29:00,20.146,1009.791,4.4404,54.796,219.455,1
2024-01-01 11:30:00,20.504,1010.287,0.5711,54.472,218.615,0
2024-01-01 11:31:00,38.807,1010.478,0.5706,54.229,220.581,1
2024-01-01 11:32:00,20.801,1011.245,0.5767,55.282,218.751,0
2024-01-01 11:33:00,19.188,1010.995,0.6208,56.303,220.746,0
2024-01-01 11:34:00,19.889,1012.399,0.6267,53.051,220.72,0
2024-01-01 11:35:00,19.901,1012.036,0.6218,55.839,219.363,0
2024-01-01 11:36:00,19.121,1011.661,0.5875,58.172,217.799,0
2024-01-01 11:37:00,19.789,1011.373,0.6023,57.571,221.578,0
2024-01-01 11:38:00,19.803,1011.564,0.6215,55.0,219.666,0
2024-01-01 11:39:00,20.151,1010.552,0.5975,53.772,218.946,0
2024-01-01 11:40:00,20.798,1011.92,0.5884,56.547,220.217,0
2024-01-01 11:41:00,20.109,1010.337,0.5711,52.371,219.953,0
2024-01-01 11:42:00,19.707,1011.887,0.5805,57.502,220.553,0
2024-01-01 11:43:00,20.185,1012.16,0.6282,55.506,218.57,0
2024-01-01 11:44:00,20.729,1011.372,0.5935,58.563,219.542,0
2024-01-01 11:45:00,19.707,1011.055,0.5642,53.215,218.028,0
2024-01-01 11:46:00,19.732,1011.509,0.5654,57.172,219.871,0
2024-01-01 11:47:00,20.458,1008.892,0.6292,55.634,219.173,0
2024-01-01 11:48:00,20.059,1011.415,0.6682,55.278,219.467,0
2024-01-01 11:49:00,20.486,1011.075,0.5668,53.709,219.031,0
2024-01-01 11:50:00,20.147,1011.118,0.5729,56.647,218.917,0
2024-01-01 11:51:00,20.498,1011.716,0.5469,56.757,218.291,0
2024-01-01 11:52:00,19.622,1011.084,0.5513,58.41,219.94,0
2024-01-01 11:53:00,20.126,1010.224,0.6045,57.234,220.63,0
2024-01-01 11:54:00,20.02,1011.016,0.7437,54.82,218.575,0
2024-01-01 11:55:00,19.51,1011.176,0.5884,54.195,219.676,0
2024-01-01 11:56:00,19.33,1011.206,0.5812,53.637,219.546,0
2024-01-01 11:57:00,20.448,1011.237,0.6148,57.889,219.113,0
2024-01-01 11:58:00,19.923,1011.931,0.5558,54.502,217.569,0
2024-01-01 11:59:00,19.581,1010.224,0.5771,57.879,217.785,0
2024-01-01 12:00:00,20.038,1011.226,0.561,56.435,218.297,0
2024-01-01 12:01:00,20.645,1012.11,0.5593,56.132,216.93,0
2024-01-01 12:02:00,18.935,1009.683,0.5443,55.166,220.468,0
2024-01-01 12:03:00,19.322,1011.207,0.5621,56.606,219.419,0
2024-01-01 12:04:00,19.603,1010.588,0.5677,55.581,219.012,0
2024-01-01 12:05:00,20.79,1010.752,0.6265,55.04,216.843,0
2024-01-01 12:06:00,20.196,1010.318,0.6815,56.627,217.201,0
2024-01-01 12:07:00,20.434,1010.899,0.5327,55.356,219.013,0
2024-01-01 12:08:00,19.476,1012.501,0.5329,54.364,220.977,0
2024-01-01 12:09:00,19.482,1010.009,0.6142,56.45,218.3,0
2024-01-01 12:10:00,20.262,1010.078,0.5658,55.444,,0
2024-01-01 12:11:00,20.063,1009.965,0.5938,56.262,218.501,0
2024-01-01 12:12:00,20.305,1012.381,0.527,54.837,219.028,0
2024-01-01 12:13:00,19.933,1010.623,0.5292,53.693,220.178,0
2024-01-01 12:14:00,20.163,,0.5605,58.099,218.609,0
2024-01-01 12:15:00,20.1,1010.656,0.5467,57.805,218.256,0
2024-01-01 12:16:00,20.407,1010.216,0.5474,56.8,220.356,0
2024-01-01 12:17:00,20.419,1010.776,0.629,54.881,218.975,0
2024-01-01 12:18:00,19.203,1012.924,0.583,55.001,220.012,0
2024-01-01 12:19:00,18.888,1012.064,0.5375,57.514,218.227,0
2024-01-01 12:20:00,20.51,1010.261,0.625,54.899,220.311,0
2024-01-01 12:21:00,20.601,1011.455,0.5404,54.47,219.169,0
2024-01-01 12:22:00,19.495,1010.265,0.5783,58.216,219.322,0
2024-01-01 12:23:00,19.074,1009.502,0.5749,55.325,219.011,0
2024-01-01 12:24:00,20.053,1011.732,0.5293,58.038,218.365,0
2024-01-01 12:25:00,20.468,1011.838,0.5597,53.277,218.861,0
2024-01-01 12:26:00,20.9,1011.74,0.6287,56.14,218.412,0
2024-01-01 12:27:00,20.259,1010.52,0.6151,58.458,219.805,0
2024-01-01 12:28:00,19.814,1010.756,0.5477,55.385,218.635,0
2024-01-01 12:29:00,19.553,1011.483,0.5142,54.933,217.333,0
2024-01-01 12:30:00,20.006,1011.189,0.5162,53.566,217.142,0
2024-01-01 12:31:00,19.851,1010.555,0.579,56.93,217.087,0
2024-01-01 12:32:00,19.493,1009.568,0.5405,54.14,219.423,0
2024-01-01 12:33:00,21.026,1010.947,0.5423,55.142,217.646,0
2024-01-01 12:34:00,20.894,1011.713,0.5083,53.421,219.089,0
2024-01-01 12:35:00,20.571,1009.885,0.5216,57.597,218.918,0
2024-01-01 12:36:00,19.544,1011.348,0.5638,56.982,218.708,0
